Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
0,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-0,2236.6,1672.4,1843,1779.2,1603.7,1704.4,1747.2,1797.4,1951.1,1815,3573.8,1890.6,2281.4,1763.8,1688.7,1604.5,1854.6,1596.6,2394.3,1690.9,1924.4600000000003
0,http-192.168.1.57-2020-subjects-lvl0-reagent,782.8,682.1,766.8,757.8,634.6,679.2,1201.4,755.8,724.6,780,762.2,744.7,724.7,747.1,690.0,726.6,642.8,692.4,766.5,750.7,750.6400000000001
0,http-192.168.1.57-2020-subjects-lvl0-backbone,1117.7,1088.3,1054.6,1098.1,965.2,1115.3,980.2,924.9,990.8,961.2,1003.6,1183.3,1030.9,1151.8,1157.9,1208.5,1032.7,882.8,2613.7,1065.0,1131.325
0,http-192.168.1.57-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-0,1730.1,2174.6,1636,1885.3,1708.6,1640.6,1975.7,1674.8,1703.3,1793.1,1815.1,1560.0,1602.2,1650.1,1594.1,1662.7,1631.6,1608.5,1740.2,1688.7,1723.7649999999999
0,http-192.168.1.57-2020-subjects-lvl0-angularjs_require,956.3,1118.3,1388.3,1032.4,912.9,1066.3,1051.8,1059.3,998.9,976.3,942.7,879.9,999.4,1007.8,895.7,929.0,1018.1,1040.2,953.2,900.5,1006.365
0,http-192.168.1.57-2020-lacunaWebPages-www.theguardian.com-www.theguardian.com-0,2519.0,2911.3,4273.3,3141.2,3172.2,2136.9,2079.0,2083.7,1987.5,1859.2,3448.1,4448.0,3310.3,3054.3,1804.0,1685.1,2767.6,4479.1,2681.9,2314.4,2807.805
0,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-0,1518.7,1606.6,2023.6,1679.3,1881.1,1511.4,1882.5,1760.5,1600.5,1733.4,2362.0,1761.0,3421.0,2227.2,1753.9,1727.0,1793.3,2840.6,1916.6,2659.7,1982.9949999999997
0,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-0,1680.2,1885.2,1828.6,1743.5,1731.5,1903.4,1786.2,2222.6,1829.8,2272.6,1803.3,2372.4,1664.3,1822.9,1740.4,2087.8,1673.9,1860.8,1779.3,1731.9,1871.0300000000002
0,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-0,2156.3,2157.9,2278.5,2146.8,1775.6,2233.0,2070.7,2194.2,3046.9,2365.1,2373.4,2522.7,2041.8,2292.6,2406.3,2216.0,1739.1,1915.8,2162.8,2052.2,2207.385
0,http-192.168.1.57-2020-subjects-lvl0-exoskeleton,1077.8,1530.5,1132.7,1025.3,1148.0,943.8,961.9,2434.7,1367.4,956.5,968.7,1082.8,959.7,1028.3,996.3,916.4,959.2,2663.9,1000.7,1091.8,1212.3200000000002
0,http-192.168.1.57-2020-subjects-lvl0-canjs_require,820.6,896.6,718.7,814.7,843.4,872.1,931.2,810.6,733.3,759.3,724.7,854.1,816.8,730.0,734.4,785.7,751.9,754.7,793.8,760.3,795.345
0,http-192.168.1.57-2020-subjects-lvl0-jquery,1076.6,1142.8,945.3,1092.0,2538.8,1969.3,1064.8,927.8,1089.4,939.3,999.5,1401.5,956.8,1006.8,1064.0,1061.5,3128.5,919.8,1021.4,1258.3,1280.2100000000003
0,http-192.168.1.57-2020-subjects-lvl0-vanilla_es6,895.8,944.7,961.9,2767.7,808.5,1008.8,925.9,890.8,827.3,837.9,1000.1,875.5,883.5,1035.7,915.2,876.0,1059.5,926.0,1175.4,932.1,1027.415
0,http-192.168.1.57-2020-subjects-lvl0-dojo,793.6,740.2,882.9,860.5,873.8,1015.5,713.9,1071.5,728.4,848,810.5,783.5,751.4,826.0,1758.1,2418.6,733.0,800.6,831.5,795.5,951.85
0,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-0,1650.2,2025.1,1614.7,1849.4,1539.8,1808.0,2509.2,1439.5,1491.8,1667.2,1471.8,1642.9,1728.4,1875.9,1560.5,1532.9,2961.7,1744.5,1398.2,1504.0,1750.7850000000003
0,http-192.168.1.57-2020-subjects-lvl0-jsblocks,1170.9,1306.4,1107.1,976.4,972.5,1005.2,1055.6,1014.7,1041.2,1030,1132.3,1010.8,979.2,1164.9,987.4,1057.2,1033.0,1063.9,1083.2,1065.1,1062.85
0,http-192.168.1.57-2020-subjects-lvl0-vue,739.1,769.2,873.7,719.8,812.2,1400.5,784.1,854.3,893.5,960.1,829.4,751.7,800.7,846.2,887.7,850.1,772.8,726.7,818.2,798.4,844.4200000000001
0,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-0,2893.1,2979.2,1910.4,2706.9,3163.6,2298.6,2592.6,2661.0,3104.9,4577.5,2355.8,2808.9,3368.1,2230.4,4255.2,2185.8,2449.8,1873.5,1829.0,2256.2,2725.025
0,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-0,1582.4,1444.5,1552.7,1487.5,1520.0,1525.7,1369.8,2055.1,1654.8,1680.4,2132.9,1386.1,1403.6,1449.6,1382.1,1360.5,3319.3,1453.4,1452.2,1141.9,1617.7250000000001
0,http-192.168.1.57-2020-subjects-lvl0-mithril,831.5,757.9,787,839.9,773.3,837.3,919.9,818.3,785.9,1336.3,725.9,778.3,784.7,808.9,712.9,699.4,768.6,682.2,790.4,739.9,808.925
0,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-0,1828.6,754.7,718.7,1534.1,1326.6,1935.3,1088.8,3104.9,3648.7,925,1804.0,1708.6,736.5,1889.4,2115.4,794.4,754.7,1093.8,1151.9,2166.1,1554.0099999999998
0,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-0,2085.9,2281.2,3503.4,2355.2,2820.7,2133.8,2840.5,2370.6,2146.6,2296.3,2191.7,2038.4,2109.0,2365.6,2291.7,2433.1,2052.2,2035.2,2070.4,2235.8,2332.865
0,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-0,1872.4,2114.2,1641.5,1686.3,2045.1,1765.9,1642.8,2055.7,1632.6,1991.6,1741.2,1618.2,2307.6,1690.7,1528.9,2003.7,1567.9,1740.1,1840.8,1659.1,1807.315
0,http-192.168.1.57-2020-subjects-lvl0-canjs,858.3,1032.3,820.3,842.4,780.4,884.8,838.4,678.2,660.9,887.8,758.7,821.7,1416.3,785.5,802.9,853.0,821.6,685.5,762.3,860.5,842.5899999999999
0,http-192.168.1.57-2020-subjects-lvl0-polymer,1063.9,773.2,678,760.0,745.9,847.5,725.5,761.8,802.3,781.6,922.7,950.3,763.5,664.8,803.2,810.8,826.9,836.6,742.4,740.0,800.045
0,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-0,1465.7,1740.1,1457,1534.1,2869.3,1625.7,3178.1,1635.8,1556.2,1406.9,1834.4,1437.1,1548.5,1533.0,2705.0,1393.7,1561.4,1366.4,2275.8,1783.1,1795.3650000000002
0,http-192.168.1.57-2020-subjects-lvl0-enyo_backbone,2861.8,3040.0,2846.8,2541.2,3078.8,2704.6,3058.1,2989.9,2791.2,2712.9,2679.3,2706.0,2491.0,2598.4,3939.9,3036.3,2628.3,3122.1,2779.5,2585.8,2859.5950000000003
0,http-192.168.1.57-2020-subjects-lvl0-vanillajs,1067.3,1002.9,2791.9,1040.5,1063.9,1070.1,1077.0,3038.3,956.5,993.9,1010.5,1297.7,922.4,1192.4,898.1,949.8,3171.2,998.0,920.9,976.6,1321.9950000000001
0,http-192.168.1.57-2020-subjects-lvl0-backbone_require,1003.5,1121.1,994.1,1073.8,1104.0,936.9,855.1,2162.1,1001.9,966.8,933.9,1014.9,1050.7,1005.9,1001.3,1013.8,2037.6,955.0,955.9,1037.2,1111.275
0,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-0,2034.9,2676.4,1885.3,3856.5,1897.9,3269.6,1857.9,2311.1,2150.0,1976.3,2169.7,2681.8,2035.9,2255.7,2825.1,3689.7,4799.7,4441.0,1963.2,2272.3,2652.4999999999995
0,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-0,1928.8,1663.6,1726.5,2057.1,3359.3,3542.9,1708.8,2261.1,1729.7,1713,1569.5,1833.8,1728.2,1536.0,1654.0,1637.6,1949.6,1618.2,1599.4,1554.8,1918.595
0,http-192.168.1.57-2020-subjects-lvl0-gwt,1252.3,1349.1,1713.4,1648.3,1510.6,1525.5,1540.4,1253.5,1265.7,1511.4,1193.2,1153.4,1594.7,1596.1,1221.3,1386.6,1439.0,1370.6,2677.7,1211.4,1470.71
0,http-192.168.1.57-2020-subjects-lvl0-dijon,1491.4,1112.1,1483.8,1737.2,877.8,960.1,1059.0,938.6,1032.6,1037.7,972.2,1062.2,1032.3,1075.2,1059.6,1029.4,1008.6,1148.8,996.0,1036.5,1107.5549999999998
0,http-192.168.1.57-2020-subjects-lvl0-knockback,1133.8,1049.0,1116,1067.7,1013.8,1201.8,1014.0,1189.5,1008.9,1081.5,963.1,1135.3,1053.6,1136.9,964.1,1056.8,1050.8,955.5,1189.8,1599.2,1099.0549999999998
0,http-192.168.1.57-2020-subjects-lvl0-knockoutjs_require,2676.8,1345.8,1083.1,1041.9,1052.8,1078.8,1089.8,996.4,983.1,1118,1216.6,992.4,1752.4,1036.6,1909.3,974.3,990.9,989.4,1080.3,986.1,1219.74
0,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-0,1915.4,2078.9,1791.6,1706.6,2330.1,1913.9,1885.0,1775.8,2193.6,1916.2,1671.9,2184.3,1976.4,1991.9,1726.3,1803.3,1697.4,1871.2,1962.2,2358.5,1937.5249999999996
